Date,SST
2024-03-05,2953.534928893514
2024-03-06,2956.9509191814086
2024-03-07,2960.366909469303
2024-03-08,2963.782899757198
2024-03-09,2967.1988900450924
2024-03-10,2970.614880332987
2024-03-11,2974.0308706208816
2024-03-12,2977.446860908776
2024-03-13,2980.8628511966704
2024-03-14,2984.278841484565
2024-03-15,2987.69483177246
2024-03-16,2991.110822060354
2024-03-17,2994.5268123482488
2024-03-18,2997.942802636144
2024-03-19,3001.358792924038
2024-03-20,3004.774783211933
2024-03-21,3008.1907734998267
2024-03-22,3011.6067637877213
2024-03-23,3015.022754075616
2024-03-24,3018.4387443635105
2024-03-25,3021.854734651405
2024-03-26,3025.2707249393
2024-03-27,3028.6867152271943
2024-03-28,3032.102705515089
2024-03-29,3035.518695802983
2024-03-30,3038.9346860908777
2024-03-31,3042.3506763787723
2024-04-01,3045.766666666667
2024-04-02,3045.0163799283155
2024-04-03,3044.2660931899645
2024-04-04,3043.515806451613
2024-04-05,3042.7655197132617
2024-04-06,3042.0152329749108
2024-04-07,3041.26494623656
2024-04-08,3040.514659498208
2024-04-09,3039.764372759857
2024-04-10,3039.0140860215056
2024-04-11,3038.263799283154
2024-04-12,3037.5135125448032
2024-04-13,3036.763225806452
2024-04-14,3036.0129390681004
2024-04-15,3035.262652329749
2024-04-16,3034.512365591398
2024-04-17,3033.7620788530467
2024-04-18,3033.011792114696
2024-04-19,3032.2615053763443
2024-04-20,3031.511218637993
2024-04-21,3030.760931899642
2024-04-22,3030.0106451612905
2024-04-23,3029.260358422939
2024-04-24,3028.510071684588
2024-04-25,3027.759784946237
2024-04-26,3027.0094982078854
2024-04-27,3026.2592114695344
2024-04-28,3025.508924731183
2024-04-29,3024.758637992832
2024-04-30,3024.0083512544807
2024-05-01,3023.2580645161293
2024-05-02,3022.7110301768994
2024-05-03,3022.163995837669
2024-05-04,3021.616961498439
2024-05-05,3021.0699271592093
2024-05-06,3020.5228928199795
2024-05-07,3019.9758584807496
2024-05-08,3019.4288241415197
2024-05-09,3018.8817898022894
2024-05-10,3018.3347554630595
2024-05-11,3017.7877211238297
2024-05-12,3017.2406867846
2024-05-13,3016.693652445369
2024-05-14,3016.14661810614
2024-05-15,3015.5995837669097
2024-05-16,3015.05254942768
2024-05-17,3014.5055150884496
2024-05-18,3013.95848074922
2024-05-19,3013.41144640999
2024-05-20,3012.86441207076
2024-05-21,3012.3173777315296
2024-05-22,3011.7703433923
2024-05-23,3011.22330905307
2024-05-24,3010.67627471384
2024-05-25,3010.12924037461
2024-05-26,3009.58220603538
2024-05-27,3009.03517169615
2024-05-28,3008.48813735692
2024-05-29,3007.9411030176902
2024-05-30,3007.39406867846
2024-05-31,3006.84703433923
2024-06-01,3006.3
2024-06-02,3005.02870967742
2024-06-03,3003.757419354839
2024-06-04,3002.4861290322583
2024-06-05,3001.2148387096777
2024-06-06,2999.943548387097
2024-06-07,2998.6722580645164
2024-06-08,2997.400967741936
2024-06-09,2996.1296774193547
2024-06-10,2994.858387096774
2024-06-11,2993.587096774193
2024-06-12,2992.315806451613
2024-06-13,2991.044516129032
2024-06-14,2989.773225806452
2024-06-15,2988.501935483871
2024-06-16,2987.2306451612903
2024-06-17,2985.9593548387097
2024-06-18,2984.688064516129
2024-06-19,2983.4167741935485
2024-06-20,2982.145483870968
2024-06-21,2980.874193548387
2024-06-22,2979.6029032258066
2024-06-23,2978.331612903226
2024-06-24,2977.060322580645
2024-06-25,2975.7890322580643
2024-06-26,2974.517741935484
2024-06-27,2973.246451612903
2024-06-28,2971.9751612903224
2024-06-29,2970.7038709677418
2024-06-30,2969.432580645161
2024-07-01,2968.1612903225805
2024-07-02,2967.0
2024-07-03,2965.838709677419
2024-07-04,2964.6774193548385
2024-07-05,2963.516129032258
2024-07-06,2962.354838709677
2024-07-07,2961.1935483870966
2024-07-08,2960.032258064516
2024-07-09,2958.870967741935
2024-07-10,2957.709677419354
2024-07-11,2956.548387096774
2024-07-12,2955.387096774193
2024-07-13,2954.2258064516127
2024-07-14,2953.064516129032
2024-07-15,2951.9032258064512
2024-07-16,2950.7419354838707
2024-07-17,2949.5806451612902
2024-07-18,2948.4193548387098
2024-07-19,2947.258064516129
2024-07-20,2946.0967741935483
2024-07-21,2944.935483870968
2024-07-22,2943.774193548387
2024-07-23,2942.6129032258063
2024-07-24,2941.451612903226
2024-07-25,2940.290322580645
2024-07-26,2939.1290322580644
2024-07-27,2937.967741935484
2024-07-28,2936.806451612903
2024-07-29,2935.6451612903224
2024-07-30,2934.483870967742
2024-07-31,2933.322580645161
2024-08-01,2932.1612903225805
2024-08-02,2932.461463753035
2024-08-03,2932.7616371834893
2024-08-04,2933.061810613944
2024-08-05,2933.361984044398
2024-08-06,2933.6621574748524
2024-08-07,2933.9623309053068
2024-08-08,2934.262504335761
2024-08-09,2934.5626777662155
2024-08-10,2934.86285119667
2024-08-11,2935.1630246271243
2024-08-12,2935.4631980575787
2024-08-13,2935.763371488033
2024-08-14,2936.0635449184874
2024-08-15,2936.363718348942
2024-08-16,2936.663891779396
2024-08-17,2936.964065209851
2024-08-18,2937.2642386403054
2024-08-19,2937.56441207076
2024-08-20,2937.864585501214
2024-08-21,2938.1647589316685
2024-08-22,2938.464932362123
2024-08-23,2938.7651057925773
2024-08-24,2939.065279223032
2024-08-25,2939.365452653486
2024-08-26,2939.6656260839404
2024-08-27,2939.965799514395
2024-08-28,2940.265972944849
2024-08-29,2940.566146375304
2024-08-30,2940.866319805758
2024-08-31,2941.1664932362123
2024-09-01,2941.4666666666667
2024-09-02,2940.971541218638
2024-09-03,2940.476415770609
2024-09-04,2939.9812903225807
2024-09-05,2939.486164874552
2024-09-06,2938.9910394265235
2024-09-07,2938.4959139784946
2024-09-08,2938.000788530466
2024-09-09,2937.5056630824374
2024-09-10,2937.0105376344086
2024-09-11,2936.51541218638
2024-09-12,2936.0202867383514
2024-09-13,2935.5251612903226
2024-09-14,2935.0300358422937
2024-09-15,2934.5349103942654
2024-09-16,2934.0397849462365
2024-09-17,2933.544659498208
2024-09-18,2933.04953405018
2024-09-19,2932.5544086021505
2024-09-20,2932.0592831541217
2024-09-21,2931.5641577060933
2024-09-22,2931.0690322580645
2024-09-23,2930.573906810036
2024-09-24,2930.0787813620072
2024-09-25,2929.5836559139784
2024-09-26,2929.0885304659496
2024-09-27,2928.593405017921
2024-09-28,2928.0982795698924
2024-09-29,2927.603154121864
2024-09-30,2927.108028673835
2024-10-01,2926.6129032258063
2024-10-02,2927.966250433576
2024-10-03,2929.319597641346
2024-10-04,2930.6729448491155
2024-10-05,2932.0262920568853
2024-10-06,2933.379639264655
2024-10-07,2934.7329864724243
2024-10-08,2936.086333680194
2024-10-09,2937.439680887964
2024-10-10,2938.793028095733
2024-10-11,2940.146375303503
2024-10-12,2941.499722511273
2024-10-13,2942.8530697190427
2024-10-14,2944.2064169268124
2024-10-15,2945.559764134582
2024-10-16,2946.913111342352
2024-10-17,2948.266458550121
2024-10-18,2949.619805757891
2024-10-19,2950.9731529656606
2024-10-20,2952.3265001734303
2024-10-21,2953.6798473812
2024-10-22,2955.0331945889698
2024-10-23,2956.3865417967395
2024-10-24,2957.739889004509
2024-10-25,2959.093236212279
2024-10-26,2960.4465834200487
2024-10-27,2961.799930627818
2024-10-28,2963.153277835588
2024-10-29,2964.5066250433574
2024-10-30,2965.859972251127
2024-10-31,2967.213319458897
2024-11-01,2968.5666666666666
2024-11-02,2963.7866666666664
2024-11-03,2959.0066666666667
2024-11-04,2954.2266666666665
2024-11-05,2949.4466666666667
2024-11-06,2944.6666666666665
2024-11-07,2939.8866666666668
2024-11-08,2935.1066666666666
2024-11-09,2930.3266666666664
2024-11-10,2925.5466666666666
2024-11-11,2920.7666666666664
2024-11-12,2915.9866666666667
2024-11-13,2911.2066666666665
2024-11-14,2906.4266666666667
2024-11-15,2901.6466666666665
2024-11-16,2896.866666666667
2024-11-17,2892.0866666666666
2024-11-18,2887.3066666666664
2024-11-19,2882.526666666666
2024-11-20,2877.7466666666664
2024-11-21,2872.9666666666667
2024-11-22,2868.1866666666665
2024-11-23,2863.4066666666668
2024-11-24,2858.6266666666666
2024-11-25,2853.8466666666664
2024-11-26,2849.0666666666666
2024-11-27,2844.2866666666664
2024-11-28,2839.5066666666667
2024-11-29,2834.7266666666665
2024-11-30,2829.9466666666667
2024-12-01,2825.1666666666665
2024-12-02,2822.322580645161
2024-12-03,2819.478494623656
2024-12-04,2816.6344086021504
2024-12-05,2813.790322580645
2024-12-06,2810.94623655914
2024-12-07,2808.1021505376343
2024-12-08,2805.258064516129
2024-12-09,2802.413978494624
2024-12-10,2799.569892473118
2024-12-11,2796.7258064516127
2024-12-12,2793.881720430108
2024-12-13,2791.037634408602
2024-12-14,2788.1935483870966
2024-12-15,2785.3494623655915
2024-12-16,2782.505376344086
2024-12-17,2779.6612903225805
2024-12-18,2776.817204301075
2024-12-19,2773.97311827957
2024-12-20,2771.1290322580644
2024-12-21,2768.284946236559
2024-12-22,2765.440860215054
2024-12-23,2762.5967741935483
2024-12-24,2759.752688172043
2024-12-25,2756.9086021505377
2024-12-26,2754.064516129032
2024-12-27,2751.2204301075267
2024-12-28,2748.3763440860216
2024-12-29,2745.532258064516
2024-12-30,2742.6881720430106
2024-12-31,2739.844086021505
